# Jupiter zonal wind from Cassini
# Credit: Porco et al., Science 299, 1541-1547 (2003)
# Planetocentric latitudes, u (m/s), uncertainty (m/s)
5.6	 110.1	 14.9
5.7	 111.1	 16.9
5.8	 111.8	 19.9
5.9	 112.9	 20.4
6	 113.9	 20.5
6.1	 111.7	 19.6
6.2	 113.4	 20.9
6.3	 112.1	 21.0
6.4	 111.6	 20.9
6.5	 109.1	 20.6
6.6	 103.3	 15.7
6.7	 101.7	 13.1
6.8	 100.7	 9.9
6.9	 99.8	 9.7
7	 99.4	 10.1
7.1	 98.9	 9.4
7.2	 97.9	 7.4
7.3	 96.9	 6.5
7.4	 95.8	 5.3
7.5	 95.4	 4.7
7.6	 94.9	 4.6
7.7	 94.6	 4.4
7.8	 94.1	 4.6
7.9	 92.8	 5.2
8	 91.9	 5.1
8.1	 90.5	 5.2
8.2	 89.3	 5.6
8.3	 88.2	 6.0
8.4	 87.6	 5.6
8.5	 85.7	 5.1
8.6	 83.3	 5.0
8.7	 81.1	 5.2
8.8	 79.3	 5.1
8.9	 77.2	 4.9
9	 75.2	 4.4
9.1	 73.9	 4.6
9.2	 71.9	 5.2
9.3	 69.0	 5.0
9.4	 66.6	 5.4
9.5	 64.3	 5.4
9.6	 62.4	 6.0
9.7	 59.8	 6.5
9.8	 57.7	 7.0
9.9	 55.9	 7.8
10	 54.5	 8.5
10.1	 52.1	 9.2
10.2	 50.9	 9.6
10.3	 49.9	 9.6
10.4	 49.1	 8.3
10.5	 48.6	 8.7
10.6	 47.5	 8.4
10.7	 46.7	 7.9
10.8	 44.8	 7.5
10.9	 43.0	 8.2
11	 41.4	 8.0
11.1	 39.7	 7.8
11.2	 38.1	 6.9
11.3	 36.5	 5.5
11.4	 34.7	 5.2
11.5	 32.8	 4.9
11.6	 30.9	 4.3
11.7	 28.4	 3.3
11.8	 26.2	 3.2
11.9	 23.1	 4.2
12	 21.1	 4.2
12.1	 19.0	 4.7
12.2	 16.6	 4.9
12.3	 14.7	 4.9
12.4	 12.7	 4.9
12.5	 11.3	 5.0
12.6	 10.3	 4.9
12.7	 8.6	 4.4
12.8	 7.6	 3.9
12.9	 6.3	 4.1
13	 4.2	 4.1
13.1	 3.0	 3.7
13.2	 0.4	 3.6
13.3	 -1.3	 4.1
13.4	 -4.5	 3.8
13.5	 -5.0	 3.9
13.6	 -5.4	 3.7
13.7	 -6.6	 3.8
13.8	 -7.1	 4.0
13.9	 -8.6	 4.2
14	 -9.9	 4.1
14.1	 -11.0	 4.7
14.2	 -12.1	 4.4
14.3	 -13.9	 4.6
14.4	 -15.0	 4.6
14.5	 -16.6	 4.5
14.6	 -17.2	 4.4
14.7	 -18.3	 4.5
14.8	 -19.1	 4.4
14.9	 -19.2	 5.1
15	 -19.6	 5.2
15.1	 -20.1	 5.1
15.2	 -19.6	 5.7
15.3	 -19.3	 5.8
15.4	 -18.7	 5.5
15.5	 -18.6	 5.0
15.6	 -18.8	 5.3
15.7	 -18.0	 4.8
15.8	 -17.6	 4.8
15.9	 -16.7	 5.2
16	 -15.5	 4.8
16.1	 -13.5	 4.7
16.2	 -12.2	 4.7
16.3	 -10.7	 4.4
16.4	 -9.9	 3.0
16.5	 -8.3	 3.5
16.6	 -6.2	 3.3
16.7	 -5.2	 2.3
16.8	 -4.4	 3.3
16.9	 -3.0	 2.8
17	 -1.4	 4.0
17.1	 0.5	 4.0
17.2	 3.6	 3.3
17.3	 5.4	 3.4
17.4	 6.9	 4.4
17.5	 9.2	 5.2
17.6	 11.3	 6.3
17.7	 13.7	 7.7
17.8	 16.9	 8.6
17.9	 20.8	 8.4
18	 25.4	 8.6
18.1	 32.2	 7.8
18.2	 36.1	 7.6
18.3	 42.0	 4.7
18.4	 45.4	 5.2
18.5	 49.9	 5.5
18.6	 53.6	 5.9
18.7	 57.3	 7.3
18.8	 60.5	 17.0
18.9	 68.4	 4.5
19	 72.0	 4.5
19.1	 77.0	 4.1
19.2	 81.8	 4.3
19.3	 86.0	 4.4
19.4	 90.7	 4.6
19.5	 94.3	 6.3
19.6	 99.7	 4.2
19.7	 102.7	 3.5
19.8	 105.4	 3.2
19.9	 107.9	 3.4
20	 110.3	 3.4
20.1	 112.4	 3.6
20.2	 113.6	 3.5
20.3	 116.1	 3.4
20.4	 117.7	 4.0
20.5	 120.8	 3.5
20.6	 123.5	 3.3
20.7	 126.3	 3.8
20.8	 129.0	 3.2
20.9	 132.5	 2.8
21	 134.6	 3.3
21.1	 135.5	 3.2
21.2	 136.2	 3.3
21.3	 136.1	 3.7
21.4	 134.9	 3.5
21.5	 133.3	 4.5
21.6	 131.0	 4.6
21.7	 128.9	 4.6
21.8	 125.9	 4.3
21.9	 123.3	 3.7
22	 120.3	 3.2
22.1	 116.8	 3.8
22.2	 113.4	 4.3
22.3	 108.0	 5.7
22.4	 102.6	 3.5
22.5	 98.4	 2.9
22.6	 95.0	 2.9
22.7	 91.7	 2.9
22.8	 89.0	 3.4
22.9	 86.2	 4.1
23	 83.8	 3.7
23.1	 80.9	 3.5
23.2	 78.0	 3.8
23.3	 74.5	 5.1
23.4	 71.8	 5.9
23.5	 70.0	 6.6
23.6	 67.7	 6.3
23.7	 63.5	 5.7
23.8	 58.0	 6.7
23.9	 54.4	 6.2
24	 49.5	 5.1
24.1	 44.5	 4.5
24.2	 39.9	 3.7
24.3	 35.4	 4.0
24.4	 32.5	 4.0
24.5	 29.3	 3.1
24.6	 25.0	 3.2
24.7	 21.8	 3.8
24.8	 19.9	 3.7
24.9	 17.9	 3.8
25	 16.0	 3.9
25.1	 13.0	 3.9
25.2	 11.4	 4.2
25.3	 10.0	 4.3
25.4	 8.7	 4.4
25.5	 7.9	 4.8
25.6	 7.2	 5.8
25.7	 8.1	 8.1
25.8	 7.6	 7.2
25.9	 7.2	 8.2
26	 6.1	 9.3
26.1	 4.1	 8.5
26.2	 -0.4	 6.4
26.3	 -2.9	 4.1
26.4	 -5.2	 2.0
26.5	 -6.4	 2.8
26.6	 -7.4	 2.6
26.7	 -9.4	 3.1
26.8	 -11.1	 3.0
26.9	 -13.1	 3.2
27	 -14.9	 3.2
27.1	 -16.0	 3.6
27.2	 -16.9	 3.0
27.3	 -18.9	 4.5
27.4	 -20.5	 3.9
27.5	 -21.4	 3.7
27.6	 -22.5	 4.0
27.7	 -23.7	 4.5
27.8	 -24.8	 5.1
27.9	 -24.5	 4.4
28	 -24.1	 3.1
28.1	 -23.7	 2.9
28.2	 -23.4	 2.5
28.3	 -22.7	 2.7
28.4	 -21.9	 3.1
28.5	 -21.1	 2.8
28.6	 -19.6	 3.5
28.7	 -18.3	 3.4
28.8	 -16.9	 3.4
28.9	 -16.0	 3.4
29	 -15.3	 3.0
29.1	 -14.6	 3.4
29.2	 -13.0	 2.8
29.3	 -11.8	 2.4
29.4	 -10.2	 2.4
29.5	 -8.9	 2.4
29.6	 -7.0	 2.3
29.7	 -6.1	 2.7
29.8	 -5.1	 2.2
29.9	 -3.7	 2.5
30	 -1.1	 3.9
30.1	 3.0	 2.8
30.2	 5.2	 2.7
30.3	 7.3	 2.3
30.4	 9.5	 2.8
30.5	 12.2	 2.6
30.6	 16.1	 2.9
30.7	 19.0	 2.7
30.8	 22.2	 2.7
30.9	 24.5	 2.3
31	 26.6	 2.5
31.1	 28.8	 2.2
31.2	 30.6	 2.2
31.3	 31.4	 2.8
31.4	 31.8	 2.6
31.5	 31.8	 2.6
31.6	 31.8	 2.4
31.7	 31.6	 2.6
31.8	 31.1	 2.7
31.9	 29.8	 2.8
32	 29.1	 2.7
32.1	 27.3	 2.9
32.2	 25.9	 2.7
32.3	 24.6	 3.3
32.4	 23.7	 3.5
32.5	 22.5	 3.4
32.6	 21.1	 4.3
32.7	 20.7	 6.1
32.8	 19.9	 7.6
32.9	 19.5	 8.8
33	 19.5	 10.3
33.1	 17.5	 10.3
33.2	 17.5	 10.8
33.3	 16.3	 12.3
33.4	 17.0	 12.3
33.5	 15.2	 12.7
33.6	 13.4	 10.6
33.7	 10.3	 9.3
33.8	 6.9	 5.3
33.9	 4.2	 3.2
34	 1.0	 3.1
34.1	 -0.9	 3.5
34.2	 -3.5	 4.7
34.3	 -3.8	 4.3
34.4	 -4.2	 3.6
34.5	 -4.8	 3.3
34.6	 -5.7	 2.7
34.7	 -6.6	 3.0
34.8	 -7.4	 3.4
34.9	 -8.6	 3.9
35	 -9.1	 3.7
35.1	 -11.6	 9.4
35.2	 -14.6	 10.7
35.3	 -14.0	 9.2
35.4	 -14.2	 8.7
35.5	 -14.7	 9.2
35.6	 -13.2	 6.6
35.7	 -13.3	 7.2
35.8	 -13.9	 8.9
35.9	 -13.6	 7.9
36	 -13.5	 7.2
36.1	 -13.1	 6.3
36.2	 -11.5	 5.0
36.3	 -11.1	 4.4
36.4	 -10.4	 4.1
36.5	 -9.3	 3.6
36.6	 -8.5	 2.9
36.7	 -7.5	 3.1
36.8	 -6.8	 2.9
36.9	 -6.1	 2.9
37	 -5.1	 2.4
37.1	 -4.2	 2.6
37.2	 -3.7	 3.0
37.3	 -3.1	 2.8
37.4	 -2.2	 3.4
37.5	 -0.9	 3.4
37.6	 0.5	 3.3
37.7	 1.9	 3.3
37.8	 3.3	 2.5
37.9	 4.0	 2.1
38	 4.7	 2.6
38.1	 6.0	 3.1
38.2	 8.0	 3.4
38.3	 9.4	 3.1
38.4	 11.1	 3.4
38.5	 12.8	 4.1
38.6	 14.1	 4.7
38.7	 16.3	 3.7
38.8	 17.1	 4.4
38.9	 17.9	 4.5
39	 18.1	 4.3
39.1	 18.6	 3.5
39.2	 17.6	 3.7
39.3	 15.6	 4.2
39.4	 14.3	 3.6
39.5	 12.6	 4.0
39.6	 11.1	 3.1
39.7	 10.2	 3.1
39.8	 8.7	 2.3
39.9	 7.8	 2.3
40	 7.6	 3.9
40.1	 5.9	 2.5
40.2	 4.9	 3.0
40.3	 3.7	 2.4
40.4	 3.5	 2.1
40.5	 2.1	 3.2
40.6	 1.0	 3.1
40.7	 1.3	 2.9
40.8	 0.1	 3.1
40.9	 -1.1	 3.2
41	 -1.1	 3.5
41.1	 -1.1	 3.2
41.2	 -1.3	 2.7
41.3	 -1.0	 2.8
41.4	 -0.8	 3.1
41.5	 0.4	 2.5
41.6	 0.5	 2.9
41.7	 0.5	 2.5
41.8	 1.2	 2.6
41.9	 1.3	 3.3
42	 1.8	 2.4
42.1	 2.8	 2.0
42.2	 3.5	 1.6
42.3	 5.1	 1.6
42.4	 5.6	 2.2
42.5	 6.9	 2.3
42.6	 8.1	 2.5
42.7	 9.9	 2.9
42.8	 11.3	 2.7
42.9	 12.3	 2.4
43	 13.1	 2.5
43.1	 13.9	 2.8
43.2	 14.5	 2.6
43.3	 14.5	 2.4
43.4	 14.4	 2.5
43.5	 14.1	 2.7
43.6	 13.6	 2.9
43.7	 12.8	 2.5
43.8	 11.9	 2.4
43.9	 11.1	 2.6
44	 9.7	 2.5
44.1	 8.4	 2.5
44.2	 7.8	 2.5
44.3	 8.3	 3.8
44.4	 6.8	 2.5
44.5	 5.7	 2.4
44.6	 4.3	 2.9
44.7	 3.9	 4.0
44.8	 1.8	 3.5
44.9	 1.1	 4.1
45	 1.4	 6.3
45.1	 0.7	 7.4
45.2	 0.2	 6.8
45.3	 -0.6	 3.6
45.4	 -1.1	 2.7
45.5	 -1.2	 3.0
45.6	 -1.6	 3.1
45.7	 -1.7	 3.3
45.8	 -1.7	 3.1
45.9	 -1.5	 2.8
46	 -1.6	 2.8
46.1	 -1.9	 2.4
46.2	 -2.7	 2.4
46.3	 -3.1	 2.2
46.4	 -3.2	 1.9
46.5	 -3.3	 1.5
46.6	 -3.5	 1.6
46.7	 -3.8	 1.9
46.8	 -4.0	 1.8
46.9	 -4.1	 1.9
47	 -3.9	 1.8
47.1	 -4.1	 2.0
47.2	 -4.4	 2.2
47.3	 -4.8	 2.4
47.4	 -4.9	 2.4
47.5	 -4.8	 2.4
47.6	 -4.9	 2.3
47.7	 -5.0	 2.4
47.8	 -5.5	 2.3
47.9	 -5.6	 2.3
48	 -5.4	 2.3
48.1	 -5.4	 2.3
48.2	 -5.4	 2.2
48.3	 -5.2	 2.2
48.4	 -5.6	 2.0
48.5	 -5.4	 2.4
48.6	 -5.2	 2.3
48.7	 -4.7	 1.9
48.8	 -4.9	 2.0
48.9	 -4.8	 2.1
49	 -4.0	 1.4
49.1	 -4.0	 1.6
49.2	 -3.9	 1.6
49.3	 -3.7	 1.5
49.4	 -3.7	 1.8
49.5	 -3.4	 1.6
49.6	 -3.3	 1.5
49.7	 -3.1	 1.2
49.8	 -2.2	 1.7
49.9	 -2.1	 1.6
50	 -1.4	 2.2
50.1	 -0.8	 2.1
50.2	 0.6	 2.8
50.3	 1.1	 2.8
50.4	 2.3	 2.4
50.5	 2.9	 2.5
50.6	 3.2	 2.5
50.7	 4.2	 2.3
50.8	 4.3	 2.3
50.9	 5.6	 1.8
51	 6.4	 2.2
51.1	 7.4	 2.1
51.2	 8.1	 2.4
51.3	 9.0	 2.4
51.4	 10.4	 2.5
51.5	 12.3	 2.7
51.6	 13.4	 3.0
51.7	 14.9	 3.0
51.8	 16.4	 2.9
51.9	 17.5	 2.7
52	 18.6	 2.6
52.1	 19.4	 2.3
52.2	 19.9	 2.5
52.3	 19.9	 2.2
52.4	 19.5	 2.4
52.5	 19.0	 2.5
52.6	 18.1	 2.6
52.7	 16.6	 3.0
52.8	 15.0	 2.7
52.9	 13.5	 2.9
53	 11.8	 2.5
53.1	 10.3	 2.5
53.2	 9.0	 2.3
53.3	 7.8	 1.9
53.4	 6.6	 1.9
53.5	 5.5	 1.9
53.6	 5.2	 2.0
53.7	 4.2	 2.2
53.8	 3.5	 2.4
53.9	 2.9	 2.6
54	 2.1	 2.6
54.1	 0.8	 2.6
54.2	 -0.8	 3.1
54.3	 -1.2	 2.9
54.4	 -1.6	 3.1
54.5	 -1.8	 3.1
54.6	 -2.4	 3.1
54.7	 -2.7	 3.2
54.8	 -3.0	 2.6
54.9	 -3.1	 2.1
55	 -3.3	 2.2
55.1	 -3.4	 1.9
55.2	 -3.1	 1.7
55.3	 -3.4	 1.8
55.4	 -3.4	 1.8
55.5	 -3.6	 1.8
55.6	 -4.0	 2.1
55.7	 -4.1	 2.1
55.8	 -4.3	 2.3
55.9	 -4.4	 2.4
56	 -4.6	 2.1
56.1	 -4.4	 1.8
56.2	 -4.4	 1.8
56.3	 -4.0	 1.8
56.4	 -4.1	 1.8
56.5	 -4.2	 1.9
56.6	 -4.7	 2.0
56.7	 -4.5	 2.1
56.8	 -4.8	 2.2
56.9	 -4.4	 2.1
57	 -4.1	 1.8
57.1	 -4.0	 1.9
57.2	 -3.9	 1.7
57.3	 -3.7	 1.8
57.4	 -3.7	 1.8
57.5	 -3.6	 1.7
57.6	 -3.7	 1.8
57.7	 -3.7	 1.8
57.8	 -3.8	 2.0
57.9	 -3.6	 1.6
58	 -3.7	 1.9
58.1	 -3.6	 2.1
58.2	 -3.2	 2.4
58.3	 -2.8	 2.3
58.4	 -2.5	 2.0
58.5	 -2.1	 1.6
58.6	 -2.1	 1.9
58.7	 -1.9	 1.9
58.8	 -1.6	 2.8
58.9	 -0.6	 3.1
59	 -0.1	 3.2
59.1	 0.9	 2.4
59.2	 1.9	 1.5
59.3	 2.8	 1.8
59.4	 3.5	 2.3
59.5	 4.3	 2.6
59.6	 5.3	 2.4
59.7	 6.4	 2.6
59.8	 7.2	 2.3
59.9	 7.5	 2.5
60	 8.4	 2.5
60.1	 9.3	 2.5
60.2	 10.3	 2.5
60.3	 11.3	 3.0
60.4	 12.3	 3.0
60.5	 13.7	 2.8
60.6	 15.4	 2.7
60.7	 16.0	 2.7
60.8	 16.7	 2.7
60.9	 16.9	 2.3
61	 17.7	 2.2
61.1	 17.6	 2.3
61.2	 17.5	 2.4
61.3	 17.3	 2.4
61.4	 16.9	 2.2
61.5	 16.3	 2.3
61.6	 15.2	 2.2
61.7	 14.3	 2.3
61.8	 13.0	 2.3
61.9	 11.9	 2.3
62	 10.7	 2.2
62.1	 9.5	 2.3
62.2	 8.6	 2.3
62.3	 8.2	 1.8
62.4	 7.3	 1.7
62.5	 6.9	 1.9
62.6	 6.7	 1.7
62.7	 6.1	 1.5
62.8	 5.8	 1.4
62.9	 5.3	 1.4
63	 5.0	 1.3
63.1	 5.0	 1.3
63.2	 4.9	 1.3
63.3	 5.4	 1.5
63.4	 5.5	 1.5
63.5	 6.0	 1.6
63.6	 6.1	 1.5
63.7	 6.7	 1.6
63.8	 7.3	 1.9
63.9	 8.0	 2.2
64	 8.2	 2.0
64.1	 8.6	 2.1
64.2	 9.2	 2.3
64.3	 9.4	 2.0
64.4	 9.3	 2.2
64.5	 9.8	 2.3
64.6	 10.8	 2.4
64.7	 12.5	 3.3
64.8	 14.0	 4.0
64.9	 15.6	 4.6
65	 17.4	 5.5
65.1	 19.0	 6.1
65.2	 20.3	 7.2
65.3	 21.5	 6.8
65.4	 22.6	 6.5
65.5	 24.4	 6.3
65.6	 26.3	 6.2
65.7	 26.9	 6.4
65.8	 27.4	 6.5
65.9	 27.5	 6.3
66	 27.3	 6.8
66.1	 26.8	 7.2
66.2	 27.0	 7.4
66.3	 27.3	 6.9
66.4	 27.3	 5.9
66.5	 26.9	 5.4
66.6	 25.9	 5.5
66.7	 24.6	 5.5
66.8	 23.3	 5.6
66.9	 21.5	 5.6
67	 20.3	 6.3
67.1	 18.3	 6.7
67.2	 16.9	 6.2
67.3	 14.7	 6.3
67.4	 12.0	 6.8
67.5	 10.3	 6.5
67.6	 8.7	 5.0
67.7	 8.0	 4.1
67.8	 7.3	 2.3
67.9	 6.5	 2.6
68	 6.0	 2.6
68.1	 5.2	 2.3
68.2	 4.6	 2.2
68.3	 4.0	 2.7
68.4	 3.7	 3.3
68.5	 2.6	 3.7
68.6	 2.2	 3.0
68.7	 1.9	 2.4
68.8	 1.4	 1.6
68.9	 0.6	 1.3
69	 0.3	 1.4
69.1	 -0.2	 1.7
69.2	 -0.7	 1.9
69.3	 -1.2	 2.5
69.4	 -1.4	 2.5
69.5	 -1.9	 3.0
69.6	 -2.3	 3.2
69.7	 -2.4	 2.8
69.8	 -2.0	 2.5
69.9	 -1.6	 2.5
70	 -1.5	 2.1
70.1	 -1.7	 1.7
70.2	 -1.5	 1.9
70.3	 -2.0	 2.0
70.4	 -1.9	 2.0
70.5	 -1.9	 2.0
70.6	 -1.8	 2.2
70.7	 -1.5	 2.1
70.8	 -1.5	 2.2
70.9	 -1.4	 2.1
71	 -1.2	 2.0
71.1	 -0.8	 1.8
71.2	 -0.5	 2.0
71.3	 -0.3	 2.2
71.4	 -0.9	 2.1
71.5	 -0.8	 1.8
71.6	 -0.8	 1.7
71.7	 -0.8	 1.7
71.8	 -0.7	 1.9
71.9	 -0.4	 1.9
72	 -0.5	 1.9
72.1	 -0.3	 1.9
72.2	 -0.6	 2.3
72.3	 -0.8	 2.3
72.4	 -0.8	 2.5
72.5	 -0.9	 2.2
72.6	 -0.5	 2.2
72.7	 -0.1	 2.1
72.8	 -0.2	 1.9
72.9	 -0.5	 1.9
73	 -0.7	 1.8
73.1	 -0.7	 1.5
73.2	 -0.2	 1.6
73.3	 0.0	 2.0
73.4	 0.8	 1.8
73.5	 1.2	 1.6
73.6	 1.4	 1.7
73.7	 1.9	 1.8
73.8	 1.8	 2.4
73.9	 1.9	 2.7
74	 2.0	 2.8
74.1	 2.4	 2.8
74.2	 2.9	 3.5
74.3	 4.7	 4.2
74.4	 3.7	 4.0
74.5	 3.8	 4.2
74.6	 3.7	 4.0
74.7	 4.3	 3.9
74.8	 4.2	 3.8
74.9	 4.7	 3.5
75	 5.2	 2.9
75.1	 5.1	 2.5
75.2	 4.7	 2.7
75.3	 4.5	 2.7
75.4	 4.7	 3.0
75.5	 4.8	 3.7
75.6	 5.2	 3.5
75.7	 5.4	 3.0
75.8	 4.9	 3.0
75.9	 5.1	 2.6
76	 5.0	 2.8
76.1	 5.0	 3.0
76.2	 4.4	 3.1
76.3	 4.8	 3.2
76.4	 4.2	 3.1
76.5	 4.8	 3.2
76.6	 4.1	 3.2
76.7	 3.8	 3.6
76.8	 3.5	 4.1
76.9	 3.7	 3.8
77	 2.4	 9.3
77.1	 1.1	 9.8
77.2	 0.9	 11.1
77.3	 1.4	 7.5
77.4	 0.1	 7.5
77.5	 0.2	 6.4
77.6	 0.3	 6.5
77.7	 1.0	 7.2
77.8	 0.8	 7.9
77.9	 -0.7	 12.5
78	 5.1	 6.1
78.1	 5.0	 6.4
78.2	 5.4	 5.4
78.3	 6.3	 4.2
78.4	 6.6	 4.5
78.5	 6.6	 5.6
78.6	 6.2	 5.5
78.7	 5.0	 5.5
78.8	 5.0	 5.1
78.9	 4.3	 4.6
79	 4.1	 4.5
79.1	 4.3	 4.4
79.2	 5.2	 5.2
79.3	 5.6	 5.6
79.4	 5.0	 6.0
79.5	 6.9	 8.0
79.6	 7.2	 6.2
79.7	 9.4	 7.5
79.8	 9.1	 7.6
79.9	 9.1	 7.5
80	 10.0	 8.9
80.1	 10.2	 9.0
80.2	 10.2	 9.8
80.3	 7.9	 8.0
80.4	 8.8	 8.6
80.5	 8.7	 8.5
80.6	 10.8	 9.5
80.7	 9.9	 8.5
80.8	 8.7	 8.7
80.9	 10.7	 7.7
81	 8.6	 11.6
81.1	 7.3	 12.6
81.2	 8.3	 14.0
81.3	 8.2	 14.4
81.4	 6.7	 15.7
81.5	 10.9	 13.1
81.6	 13.3	 9.8
81.7	 11.7	 10.7
81.8	 10.4	 10.3
81.9	 10.3	 10.3
82	 7.6	 10.8
82.1	 8.7	 8.7
82.2	 8.6	 8.4
82.3	 7.4	 9.0
82.4	 6.0	 9.4
82.5	 5.5	 11.4
82.6	 3.1	 12.3
82.7	 2.9	 11.9
82.8	 1.4	 10.9
82.9	 2.9	 11.7
83	 1.1	 11.9
83.1	 0.6	 12.0
83.2	 -3.3	 10.9
83.3	 -2.7	 10.9
83.4	 -1.6	 10.4
83.5	 -3.3	 11.2
83.6	 -3.8	 10.5
83.7	 -2.2	 10.8
83.8	 -2.5	 10.1
83.9	 -5.0	 9.6
84	 -5.5	 9.5
84.1	 -3.6	 9.5
84.2	 -4.2	 11.5
84.3	 -1.7	 12.1
84.4	 -5.2	 12.3
84.5	 -4.0	 12.4
84.6	 -0.6	 14.2
84.7	 1.3	 12.7
84.8	 2.2	 12.1
84.9	 1.8	 11.6
85	 1.5	 11.4
