# LAT    LCM    MU    RAD    ERROR    NU
-20.50 123.46 19.85 9.10991e-09 4.55496e-10 1253.06250
-19.50 123.46 18.75 9.29410e-09 4.64705e-10 1253.06250
-18.50 123.46 17.64 9.53229e-09 4.76614e-10 1253.06250
-17.50 123.46 16.53 9.87196e-09 4.93598e-10 1253.06250
-16.50 123.46 15.42 1.02351e-08 5.11755e-10 1253.06250
-15.50 123.46 14.30 1.05142e-08 5.25712e-10 1253.06250
-14.50 125.16 13.18 9.94340e-09 4.97170e-10 1253.06250
-13.50 125.16 12.05 1.02242e-08 5.11208e-10 1253.06250
-12.50 125.16 10.93 1.03546e-08 5.17729e-10 1253.06250
-11.50 125.16 9.80 1.02656e-08 5.13281e-10 1253.06250
-10.50 125.16 8.67 1.00648e-08 5.03240e-10 1253.06250
-9.50 125.16 7.54 9.86912e-09 4.93456e-10 1253.06250
-8.50 125.16 6.40 9.71285e-09 4.85643e-10 1253.06250
-7.50 125.16 5.26 9.63936e-09 4.81968e-10 1253.06250
-6.50 125.16 4.13 9.66527e-09 4.83263e-10 1253.06250
-5.50 125.16 2.99 9.80412e-09 4.90206e-10 1253.06250
-4.50 125.16 1.85 1.00872e-08 5.04358e-10 1253.06250
-3.50 125.16 0.70 1.05280e-08 5.26398e-10 1253.06250
-2.50 125.16 0.14 1.10353e-08 5.51765e-10 1253.06250
-1.50 125.16 1.00 1.14814e-08 5.74071e-10 1253.06250
-0.50 125.16 2.14 1.17652e-08 5.88258e-10 1253.06250
0.50 125.16 3.86 1.18757e-08 5.93785e-10 1253.06250
1.50 125.16 4.43 1.17745e-08 5.88726e-10 1253.06250
2.50 125.16 5.57 1.14842e-08 5.74209e-10 1253.06250
3.50 125.16 6.72 1.10278e-08 5.51389e-10 1253.06250
4.50 125.16 7.86 1.04434e-08 5.22172e-10 1253.06250
5.50 125.16 9.00 9.84385e-09 4.92192e-10 1253.06250
6.50 125.16 10.14 9.23192e-09 4.61596e-10 1253.06250
7.50 125.16 11.28 8.66483e-09 4.33242e-10 1253.06250
8.50 125.16 12.42 8.49017e-09 4.24508e-10 1253.06250
9.50 125.16 13.56 8.34492e-09 4.17246e-10 1253.06250
10.50 125.16 14.69 8.23106e-09 4.11553e-10 1253.06250
11.50 125.16 15.82 8.14761e-09 4.07380e-10 1253.06250
12.50 125.16 16.95 8.09139e-09 4.04569e-10 1253.06250
13.50 125.16 18.08 8.04359e-09 4.02180e-10 1253.06250
14.50 125.16 19.20 8.01759e-09 4.00879e-10 1253.06250
15.50 125.16 20.32 8.04500e-09 4.02250e-10 1253.06250
16.50 126.86 21.44 8.20229e-09 4.10114e-10 1253.06250
17.50 126.86 22.56 8.41553e-09 4.20777e-10 1253.06250
18.50 126.86 23.67 8.77214e-09 4.38607e-10 1253.06250
19.50 126.86 24.78 9.18868e-09 4.59434e-10 1253.06250
20.50 126.86 25.89 9.63447e-09 4.81723e-10 1253.06250
21.50 126.86 26.99 1.00533e-08 5.02665e-10 1253.06250
22.50 126.86 28.09 1.03787e-08 5.18937e-10 1253.06250
23.50 126.86 29.18 1.06291e-08 5.31453e-10 1253.06250
24.50 126.86 30.27 1.08670e-08 5.43351e-10 1253.06250
25.50 126.86 31.36 1.11573e-08 5.57865e-10 1253.06250
26.50 126.86 32.44 1.14710e-08 5.73548e-10 1253.06250
27.50 126.86 33.52 1.17846e-08 5.89232e-10 1253.06250
28.50 126.86 34.59 1.20725e-08 6.03623e-10 1253.06250
29.50 126.86 35.66 1.23688e-08 6.18438e-10 1253.06250
30.50 126.86 36.72 1.27458e-08 6.37291e-10 1253.06250
31.50 126.86 37.78 1.31926e-08 6.59630e-10 1253.06250
32.50 126.86 38.84 1.36210e-08 6.81052e-10 1253.06250
33.50 126.86 39.89 1.40320e-08 7.01601e-10 1253.06250
34.50 126.86 40.93 1.43916e-08 7.19578e-10 1253.06250
35.50 126.86 41.97 1.46389e-08 7.31946e-10 1253.06250
36.50 126.86 43.01 1.48118e-08 7.40588e-10 1253.06250
37.50 126.86 44.04 1.49148e-08 7.45738e-10 1253.06250
38.50 126.86 45.07 1.49673e-08 7.48364e-10 1253.06250
39.50 126.86 46.09 1.50264e-08 7.51321e-10 1253.06250
40.50 126.86 47.11 1.50116e-08 7.50579e-10 1253.06250
41.50 126.86 48.12 1.49174e-08 7.45869e-10 1253.06250
42.50 126.86 49.13 1.47373e-08 7.36864e-10 1253.06250
43.50 126.86 50.13 1.45641e-08 7.28203e-10 1253.06250
44.50 126.86 51.13 1.44473e-08 7.22364e-10 1253.06250
45.50 126.86 52.12 1.43754e-08 7.18768e-10 1253.06250
46.50 126.86 53.11 1.43218e-08 7.16088e-10 1253.06250
47.50 126.86 54.09 1.43267e-08 7.16334e-10 1253.06250
48.50 126.86 55.07 1.43740e-08 7.18698e-10 1253.06250
49.50 126.86 56.05 1.44435e-08 7.22174e-10 1253.06250
50.50 126.86 57.02 1.45800e-08 7.29002e-10 1253.06250
51.50 126.86 57.98 1.47951e-08 7.39757e-10 1253.06250
52.50 126.86 58.95 1.50161e-08 7.50805e-10 1253.06250
53.50 126.86 59.90 1.51784e-08 7.58918e-10 1253.06250
54.50 126.86 60.86 1.52755e-08 7.63773e-10 1253.06250
55.50 126.86 61.81 1.52536e-08 7.62679e-10 1253.06250
56.50 126.86 62.75 1.50820e-08 7.54101e-10 1253.06250
57.50 126.86 63.70 1.48261e-08 7.41304e-10 1253.06250
58.50 126.86 64.63 1.45092e-08 7.25461e-10 1253.06250
59.50 126.86 65.57 1.41714e-08 7.08572e-10 1253.06250
60.50 126.86 66.50 1.38531e-08 6.92656e-10 1253.06250
61.50 126.86 67.43 1.35446e-08 6.77232e-10 1253.06250
62.50 126.86 68.35 1.32354e-08 6.61772e-10 1253.06250
63.50 126.86 69.27 1.29171e-08 6.45857e-10 1253.06250
64.50 126.86 70.19 1.26202e-08 6.31011e-10 1253.06250
65.50 126.86 71.10 1.23055e-08 6.15273e-10 1253.06250
66.50 126.86 72.02 1.19185e-08 5.95925e-10 1253.06250
67.50 126.86 72.92 1.14493e-08 5.72464e-10 1253.06250
68.50 126.86 73.83 1.09008e-08 5.45042e-10 1253.06250
69.50 126.86 74.73 1.03444e-08 5.17219e-10 1253.06250
70.50 126.86 75.63 9.82418e-09 4.91209e-10 1253.06250
71.50 126.86 76.53 9.37905e-09 4.68953e-10 1253.06250
72.50 126.86 77.43 9.03487e-09 4.51743e-10 1253.06250
73.50 126.86 78.32 8.75127e-09 4.37563e-10 1253.06250
74.50 126.86 79.21 8.52446e-09 4.26223e-10 1253.06250
75.50 126.86 80.10 8.34837e-09 4.17419e-10 1253.06250
76.50 126.86 80.99 8.20707e-09 4.10353e-10 1253.06250
77.50 126.86 81.87 8.07690e-09 4.03845e-10 1253.06250
78.50 126.86 82.76 7.96227e-09 3.98114e-10 1253.06250
79.50 126.86 83.64 7.81867e-09 3.90934e-10 1253.06250
80.50 126.86 84.52 7.66681e-09 3.83340e-10 1253.06250
81.50 126.86 85.40 7.52400e-09 3.76200e-10 1253.06250
82.50 126.86 86.28 7.40133e-09 3.70066e-10 1253.06250
83.50 126.86 87.16 7.26651e-09 3.63325e-10 1253.06250
84.50 126.86 88.04 7.14363e-09 3.57182e-10 1253.06250
85.50 126.86 88.91 7.04990e-09 3.52495e-10 1253.06250
86.50 126.86 89.59 7.04394e-09 3.52197e-10 1253.06250
 nan   nan  nan      nan      nan      nan
 nan   nan  nan      nan      nan      nan
 nan   nan  nan      nan      nan      nan
