# LAT    LCM    MU    RAD    ERROR    NU
-52.50 190.38 52.84 1.47507e-08 7.37534e-10 1163.07550
-51.50 190.38 51.88 1.52189e-08 7.60944e-10 1163.07550
-50.50 190.38 50.92 1.54907e-08 7.74535e-10 1163.07550
-49.50 190.38 49.95 1.52160e-08 7.60801e-10 1163.07550
-48.50 190.38 48.97 1.43380e-08 7.16899e-10 1163.07550
-47.50 190.38 48.00 1.36197e-08 6.80984e-10 1163.07550
-46.50 190.38 47.02 1.38323e-08 6.91615e-10 1163.07550
-45.50 190.38 46.03 1.45886e-08 7.29430e-10 1163.07550
-44.50 190.38 45.04 1.53783e-08 7.68914e-10 1163.07550
-43.50 190.38 44.04 1.64241e-08 8.21207e-10 1163.07550
-42.50 190.38 43.04 1.74355e-08 8.71775e-10 1163.07550
-41.50 190.38 42.04 1.82468e-08 9.12340e-10 1163.07550
-40.50 190.38 41.03 1.86833e-08 9.34165e-10 1163.07550
-39.50 190.38 40.01 1.88805e-08 9.44025e-10 1163.07550
-38.50 190.38 38.99 1.84344e-08 9.21718e-10 1163.07550
-37.50 190.38 37.97 1.79744e-08 8.98720e-10 1163.07550
-36.50 190.38 36.94 1.76677e-08 8.83386e-10 1163.07550
-35.50 190.38 35.91 1.79899e-08 8.99497e-10 1163.07550
-34.50 190.38 34.87 1.90414e-08 9.52071e-10 1163.07550
-33.50 190.38 33.82 1.97226e-08 9.86130e-10 1163.07550
-32.50 190.38 32.78 2.00562e-08 1.00281e-09 1163.07550
-31.50 190.38 31.72 1.95709e-08 9.78543e-10 1163.07550
-30.50 190.38 30.67 1.84833e-08 9.24166e-10 1163.07550
-29.50 190.38 29.61 1.76319e-08 8.81595e-10 1163.07550
-28.50 190.38 28.54 1.78363e-08 8.91816e-10 1163.07550
-27.50 190.38 27.47 1.82462e-08 9.12312e-10 1163.07550
-26.50 190.38 26.39 1.82369e-08 9.11847e-10 1163.07550
-25.50 190.38 25.31 1.83429e-08 9.17146e-10 1163.07550
-24.50 190.38 24.23 1.89546e-08 9.47732e-10 1163.07550
-23.50 190.38 23.14 1.91438e-08 9.57189e-10 1163.07550
-22.50 190.38 22.05 1.77590e-08 8.87952e-10 1163.07550
-21.50 190.38 20.95 1.64910e-08 8.24551e-10 1163.07550
-20.50 190.38 19.85 1.57343e-08 7.86717e-10 1163.07550
-19.50 190.38 18.75 1.58761e-08 7.93805e-10 1163.07550
-18.50 190.38 17.64 1.75516e-08 8.77582e-10 1163.07550
-17.50 190.38 16.53 2.14891e-08 1.07445e-09 1163.07550
-16.50 190.38 15.42 2.63732e-08 1.31866e-09 1163.07550
-15.50 190.38 14.30 2.88436e-08 1.44218e-09 1163.07550
-14.50 171.46 13.18 2.82669e-08 1.41335e-09 1163.07550
-13.50 171.46 12.05 2.75997e-08 1.37999e-09 1163.07550
-12.50 171.46 10.93 2.69653e-08 1.34826e-09 1163.07550
-11.50 171.46 9.80 2.66844e-08 1.33422e-09 1163.07550
-10.50 171.46 8.67 2.62488e-08 1.31244e-09 1163.07550
-9.50 171.46 7.54 2.58299e-08 1.29149e-09 1163.07550
-8.50 171.46 6.40 2.61967e-08 1.30984e-09 1163.07550
-7.50 171.46 5.26 2.70336e-08 1.35168e-09 1163.07550
-6.50 171.46 4.13 2.59013e-08 1.29507e-09 1163.07550
-5.50 171.46 2.99 2.29030e-08 1.14515e-09 1163.07550
-4.50 171.46 1.85 2.03731e-08 1.01866e-09 1163.07550
-3.50 171.46 0.70 1.98541e-08 9.92703e-10 1163.07550
-2.50 171.46 0.14 2.06367e-08 1.03184e-09 1163.07550
-1.50 171.46 1.00 2.11687e-08 1.05843e-09 1163.07550
-0.50 171.46 2.14 2.07355e-08 1.03678e-09 1163.07550
0.50 171.46 3.86 2.01831e-08 1.00915e-09 1163.07550
1.50 171.46 4.43 1.99152e-08 9.95759e-10 1163.07550
2.50 171.46 5.57 1.95649e-08 9.78246e-10 1163.07550
3.50 171.46 6.72 1.94797e-08 9.73984e-10 1163.07550
4.50 171.46 7.86 2.01916e-08 1.00958e-09 1163.07550
5.50 171.46 9.00 2.20036e-08 1.10018e-09 1163.07550
6.50 171.46 10.14 2.45354e-08 1.22677e-09 1163.07550
7.50 171.46 11.28 2.73778e-08 1.36889e-09 1163.07550
8.50 171.46 12.42 2.94248e-08 1.47124e-09 1163.07550
9.50 171.46 13.55 3.04606e-08 1.52303e-09 1163.07550
10.50 171.46 14.69 3.01701e-08 1.50850e-09 1163.07550
11.50 171.46 15.82 2.93523e-08 1.46761e-09 1163.07550
12.50 171.46 16.95 2.79784e-08 1.39892e-09 1163.07550
13.50 171.46 18.07 2.63122e-08 1.31561e-09 1163.07550
14.50 171.46 19.20 2.45391e-08 1.22696e-09 1163.07550
15.50 171.46 20.32 2.17731e-08 1.08866e-09 1163.07550
16.50 152.54 21.44 2.08131e-08 1.04065e-09 1163.07550
17.50 152.54 22.56 1.84800e-08 9.24000e-10 1163.07550
18.50 152.54 23.67 1.73516e-08 8.67578e-10 1163.07550
19.50 152.54 24.78 1.64639e-08 8.23194e-10 1163.07550
20.50 152.54 25.89 1.55208e-08 7.76042e-10 1163.07550
21.50 152.54 26.99 1.55336e-08 7.76681e-10 1163.07550
22.50 152.54 28.09 1.61915e-08 8.09573e-10 1163.07550
23.50 152.54 29.18 1.63165e-08 8.15824e-10 1163.07550
24.50 152.54 30.27 1.59368e-08 7.96842e-10 1163.07550
25.50 152.54 31.36 1.62036e-08 8.10180e-10 1163.07550
26.50 152.54 32.44 1.66317e-08 8.31586e-10 1163.07550
27.50 152.54 33.52 1.66818e-08 8.34091e-10 1163.07550
28.50 152.54 34.59 1.61506e-08 8.07532e-10 1163.07550
29.50 152.54 35.66 1.61268e-08 8.06341e-10 1163.07550
30.50 152.54 36.72 1.69103e-08 8.45515e-10 1163.07550
31.50 152.54 37.78 1.80136e-08 9.00681e-10 1163.07550
32.50 152.54 38.84 1.86548e-08 9.32740e-10 1163.07550
33.50 152.54 39.89 1.85137e-08 9.25686e-10 1163.07550
34.50 152.54 40.93 1.86088e-08 9.30438e-10 1163.07550
35.50 152.54 41.97 1.79836e-08 8.99179e-10 1163.07550
36.50 152.54 43.01 1.67497e-08 8.37485e-10 1163.07550
37.50 152.54 44.04 1.58242e-08 7.91209e-10 1163.07550
38.50 152.54 45.07 1.53461e-08 7.67303e-10 1163.07550
39.50 152.54 46.09 1.51573e-08 7.57867e-10 1163.07550
40.50 152.54 47.11 1.51729e-08 7.58643e-10 1163.07550
41.50 152.54 48.12 1.51967e-08 7.59833e-10 1163.07550
42.50 152.54 49.13 1.52850e-08 7.64252e-10 1163.07550
43.50 152.54 50.13 1.54895e-08 7.74476e-10 1163.07550
44.50 152.54 51.13 1.56615e-08 7.83076e-10 1163.07550
45.50 152.54 52.12 1.56442e-08 7.82212e-10 1163.07550
46.50 152.54 53.11 1.55407e-08 7.77033e-10 1163.07550
47.50 152.54 54.09 1.54454e-08 7.72269e-10 1163.07550
48.50 152.54 55.07 1.53362e-08 7.66812e-10 1163.07550
49.50 152.54 56.05 1.51526e-08 7.57632e-10 1163.07550
50.50 152.54 57.02 1.49389e-08 7.46944e-10 1163.07550
51.50 152.54 57.99 1.47149e-08 7.35744e-10 1163.07550
52.50 152.54 58.95 1.45188e-08 7.25942e-10 1163.07550
53.50 152.54 59.91 1.43455e-08 7.17273e-10 1163.07550
54.50 152.54 60.86 1.40868e-08 7.04342e-10 1163.07550
55.50 152.54 61.81 1.36817e-08 6.84085e-10 1163.07550
56.50 152.54 62.76 1.32550e-08 6.62749e-10 1163.07550
57.50 152.54 63.70 1.28568e-08 6.42842e-10 1163.07550
58.50 152.54 64.64 1.24303e-08 6.21517e-10 1163.07550
59.50 152.54 65.57 1.20088e-08 6.00441e-10 1163.07550
60.50 152.54 66.50 1.16072e-08 5.80361e-10 1163.07550
61.50 152.54 67.43 1.12389e-08 5.61947e-10 1163.07550
62.50 152.54 68.35 1.08576e-08 5.42882e-10 1163.07550
63.50 152.54 69.27 1.04833e-08 5.24163e-10 1163.07550
64.50 152.54 70.19 1.00941e-08 5.04704e-10 1163.07550
65.50 152.54 71.11 9.75677e-09 4.87839e-10 1163.07550
66.50 152.54 72.02 9.42978e-09 4.71489e-10 1163.07550
67.50 152.54 72.92 9.07713e-09 4.53857e-10 1163.07550
68.50 152.54 73.83 8.69862e-09 4.34931e-10 1163.07550
69.50 152.54 74.73 8.28450e-09 4.14225e-10 1163.07550
70.50 152.54 75.63 7.86567e-09 3.93284e-10 1163.07550
71.50 152.54 76.53 7.47653e-09 3.73826e-10 1163.07550
72.50 152.54 77.43 7.10306e-09 3.55153e-10 1163.07550
73.50 152.54 78.32 6.75461e-09 3.37731e-10 1163.07550
74.50 152.54 79.21 6.43373e-09 3.21687e-10 1163.07550
75.50 152.54 80.10 6.12384e-09 3.06192e-10 1163.07550
76.50 152.54 80.99 5.85798e-09 2.92899e-10 1163.07550
77.50 152.54 81.88 5.62240e-09 2.81120e-10 1163.07550
78.50 152.54 82.76 5.40520e-09 2.70260e-10 1163.07550
79.50 152.54 83.64 5.20203e-09 2.60101e-10 1163.07550
80.50 152.54 84.52 5.02173e-09 2.51087e-10 1163.07550
81.50 152.54 85.40 4.87918e-09 2.43959e-10 1163.07550
82.50 152.54 86.28 4.75169e-09 2.37584e-10 1163.07550
83.50 152.54 87.16 4.62854e-09 2.31427e-10 1163.07550
84.50 152.54 88.04 4.53358e-09 2.26679e-10 1163.07550
85.50 152.54 88.91 4.48978e-09 2.24489e-10 1163.07550
86.50 152.54 89.59 4.48255e-09 2.24128e-10 1163.07550
 nan   nan  nan      nan      nan      nan
 nan   nan  nan      nan      nan      nan
 nan   nan  nan      nan      nan      nan
